mileage,manufactured-year,engine-size,owners,price,make
175000.0,2006,3.0,,3291.0,BMW
13549.0,2018,1.0,,6100.0,Dacia
13549.0,2018,1.0,,6100.0,Dacia
6331.0,2020,1.0,,13544.0,Renault
22386.0,2017,1.0,,7695.0,Nissan
96000.0,2011,3.0,3,10995.0,Land Rover
63000.0,2008,1.0,,4295.0,Smart
69800.0,2014,2.0,4,9490.0,BMW
45000.0,2010,1.0,2,2595.0,Peugeot
71463.0,2013,2.0,,6500.0,MINI
123000.0,2003,2.0,3,999.0,Vauxhall
22900.0,2016,1.4,2,8495.0,Vauxhall
62000.0,2009,1.2,,795.0,Hyundai
75000.0,2011,1.6,5,4749.0,MINI
10635.0,2018,1.0,,9100.0,Nissan
6331.0,2020,1.0,,13544.0,Renault
41412.0,2017,1.6,,8350.0,Vauxhall
13366.0,2018,1.2,,8900.0,Vauxhall
115000.0,2005,1.6,5,750.0,Volkswagen
20623.0,2016,1.5,2,6995.0,Mazda
80000.0,2013,1.25,,3550.0,Ford
27575.0,2016,1.5,2,8995.0,Ford
70500.0,2015,1.6,3,3999.0,Citroen
73000.0,2008,1.0,2,990.0,Citroen
23461.0,2017,1.2,2,7095.0,Vauxhall
135600.0,2004,2.5,4,990.0,Nissan
52817.0,2018,1.0,1,8500.0,Volkswagen
25117.0,2017,0.9,,8416.0,Nissan
25117.0,2017,0.9,,8416.0,Nissan
56250.0,2014,2.0,3,9495.0,BMW
111000.0,2010,1.6,2,1150.0,Vauxhall
23033.0,2018,1.4,,7900.0,Vauxhall
23147.0,2016,0.9,2,7495.0,Renault
17689.0,2018,1.4,,8350.0,Vauxhall
100152.0,2006,1.6,4,1495.0,MINI
68250.0,2013,0.9,3,4000.0,Fiat
20002.0,2018,1.25,1,8250.0,Kia
59000.0,2013,1.3,,3700.0,Mazda
21469.0,2018,1.4,1,10495.0,Vauxhall
34033.0,2017,1.2,,6500.0,Hyundai
34033.0,2017,1.2,,6500.0,Hyundai
44463.0,2018,1.6,,10000.0,Hyundai
80000.0,2008,1.1,5,999.0,Kia
19053.0,2018,1.2,2,7995.0,Vauxhall
41983.0,2016,1.6,,8790.0,Ford
27346.0,2016,1.4,,6600.0,Vauxhall
64950.0,2016,1.8,2,9995.0,Lexus
62954.0,2013,1.6,3,4995.0,Ford
49870.0,2014,1.5,,6550.0,Renault
21946.0,2016,1.2,,6750.0,Peugeot
36141.0,2015,1.6,2,8500.0,Hyundai
21469.0,2018,1.4,1,10495.0,Vauxhall
6331.0,2020,1.0,,13544.0,Renault
41412.0,2017,1.6,,8350.0,Vauxhall
77544.0,2011,2.0,3,3500.0,Vauxhall
5462.0,2019,2.0,1,19000.0,Toyota
20199.0,2019,2.0,,13600.0,Mazda
33958.0,2018,1.4,,9200.0,Vauxhall
101000.0,2010,2.0,3,3900.0,BMW
29541.0,2018,2.0,,10400.0,SEAT
35611.0,2016,1.6,2,7495.0,Vauxhall
40660.0,2017,1.4,2,8750.0,Fiat
115000.0,2005,1.4,,480.0,Volkswagen
32300.0,2013,1.6,2,5495.0,Citroen
48443.0,2014,1.2,2,4995.0,Renault
41412.0,2017,1.6,,8350.0,Vauxhall
46463.0,2017,1.2,1,7300.0,Citroen
16825.0,2017,1.4,,9000.0,Vauxhall
29524.0,2018,1.2,,12100.0,Nissan
50925.0,2016,1.5,1,7700.0,Mazda
10111.0,2019,1.0,,12000.0,Ford
70548.0,2015,1.6,3,6995.0,SKODA
38036.0,2015,1.0,,6250.0,Volkswagen
26447.0,2016,1.6,2,8250.0,Peugeot
34156.0,2017,1.6,1,9250.0,Suzuki
84000.0,2007,1.4,3,1200.0,Peugeot
138000.0,2005,1.9,5,950.0,Fiat
34797.0,2018,1.0,,6900.0,Hyundai
46463.0,2017,1.2,1,7300.0,Citroen
6331.0,2020,1.0,,13544.0,Renault
54873.0,2017,2.5,2,11995.0,Hyundai
15042.0,2019,1.4,,9300.0,Vauxhall
73000.0,2011,1.4,3,3495.0,Vauxhall
91422.0,1991,1.6,5,3800.0,Mazda
21379.0,2009,1.6,1,4995.0,MINI
21295.0,2012,1.2,,4000.0,Hyundai
3257.0,2020,1.5,,14790.0,MINI
30441.0,2014,1.5,,7995.0,Nissan
50500.0,2013,1.4,3,4350.0,SEAT
14710.0,2018,1.2,,6900.0,Ford
21469.0,2018,1.4,1,10495.0,Vauxhall
6331.0,2020,1.0,,13544.0,Renault
47746.0,2015,1.2,,5000.0,Peugeot
117000.0,1994,2.0,5,4250.0,Volkswagen
22902.0,2017,1.4,,6300.0,Vauxhall
28202.0,2017,1.4,,7400.0,Vauxhall
113883.0,2006,3.0,4,4995.0,BMW
30593.0,2017,1.5,,7995.0,Toyota
80000.0,2012,2.2,,6950.0,Ford
70020.0,2010,1.6,,3495.0,Peugeot
95400.0,2008,1.9,5,2995.0,Volkswagen
94000.0,2015,1.6,2,4500.0,Vauxhall
55000.0,2016,1.5,,9250.0,Nissan
34797.0,2018,1.0,,6900.0,Hyundai
47746.0,2015,1.2,,5000.0,Peugeot
100.0,2020,1.2,,13497.0,Vauxhall
55900.0,2009,1.5,4,2795.0,Renault
63500.0,2013,2.0,2,4000.0,Vauxhall
53268.0,2015,1.5,1,7990.0,MINI
18963.0,2018,1.2,,9200.0,Hyundai
38053.0,2017,1.2,,8250.0,Peugeot
66000.0,2014,1.2,3,6695.0,Volkswagen
25319.0,2017,1.4,,6900.0,Vauxhall
56000.0,2010,1.4,,2600.0,Hyundai
135000.0,1978,1.8,5,4600.0,MG
42000.0,2009,1.4,,2999.0,Fiat
10635.0,2018,1.0,,9100.0,Nissan
10.0,2020,1.3,,17500.0,Renault
7873.0,2017,1.2,,6446.0,Citroen
57000.0,2010,1.6,3,2495.0,Vauxhall
57465.0,2015,2.0,3,9495.0,Volkswagen
121452.0,2007,2.4,1,950.0,Alfa Romeo
64000.0,2003,1.6,,899.0,Ford
19253.0,2017,1.4,3,9495.0,Fiat
18546.0,2016,1.2,,6950.0,Fiat
67918.0,2001,1.0,6,1150.0,Volkswagen
42000.0,2016,2.0,1,8600.0,SKODA
17526.0,2019,1.2,1,10495.0,Vauxhall
140000.0,2005,1.9,8,1990.0,Volkswagen
35035.0,2017,1.2,2,6495.0,Vauxhall
1736.0,2020,1.0,,13839.0,Renault
78852.0,2009,1.2,4,3795.0,Volkswagen
27000.0,2017,1.5,,7700.0,Toyota
35600.0,2014,1.6,2,5700.0,SEAT
54977.0,2010,1.4,3,2500.0,Citroen
11771.0,2018,1.0,1,7490.0,Toyota
81836.0,2013,3.5,2,16495.0,Mercedes-Benz
51501.0,2014,1.5,,7550.0,Nissan
83000.0,2011,2.0,,3991.0,Citroen
51802.0,2015,1.4,1,5400.0,Vauxhall
76898.0,2012,1.2,,3500.0,SEAT
11188.0,2019,1.4,,8950.0,Fiat
115000.0,2003,1.9,,1695.0,Volkswagen
20203.0,2018,1.2,,13990.0,Toyota
70000.0,2009,1.6,2,2395.0,Vauxhall
26357.0,2016,1.2,,7995.0,Nissan
19907.0,2019,1.4,,10848.0,Vauxhall
104000.0,2008,2.0,,1495.0,BMW
22171.0,2018,1.3,1,9990.0,Honda
40212.0,2010,2.0,1,7995.0,SKODA
86524.0,2009,1.6,,4195.0,Audi
144501.0,2004,2.0,,1495.0,Land Rover
76898.0,2012,1.2,,3500.0,SEAT
23000.0,2015,1.2,1,5795.0,Renault
74325.0,2013,2.0,2,7995.0,Volkswagen
25445.0,2017,1.2,1,8995.0,SEAT
69500.0,2012,1.2,,2450.0,Nissan
35867.0,2018,1.5,1,10995.0,MINI
27000.0,2018,1.4,,7000.0,Vauxhall
57000.0,2016,2.2,,7250.0,Mazda
22000.0,2016,1.2,2,8500.0,Peugeot
14251.0,2018,1.2,,10499.0,Peugeot
24558.0,2017,1.6,,15850.0,Peugeot
99000.0,2007,1.8,5,1825.0,Mercedes-Benz
23000.0,2015,1.2,1,5795.0,Renault
45001.0,2016,1.4,,6700.0,Vauxhall
89000.0,2014,1.6,1,4100.0,Peugeot
18546.0,2016,1.2,,7000.0,Fiat
24500.0,2018,1.2,,8150.0,Citroen
27307.0,2017,0.9,1,10995.0,Fiat
86111.0,2004,3.2,3,4495.0,Mercedes-Benz
15892.0,2017,1.5,2,8700.0,Renault
98950.0,2007,2.1,3,2900.0,Mercedes-Benz
25808.0,2017,1.2,,9495.0,Nissan
15633.0,2018,1.2,1,13295.0,Nissan
11848.0,2017,1.5,,9000.0,Ford
175000.0,2006,3.0,,3291.0,BMW
45001.0,2016,1.4,,6700.0,Vauxhall
23000.0,2015,1.2,1,5795.0,Renault
69211.0,2011,1.2,3,1999.0,Renault
117015.0,2005,1.0,3,650.0,Toyota
26640.0,2017,1.2,,9100.0,Peugeot
29400.0,2015,1.2,,5200.0,Hyundai
40795.0,2017,2.0,,16990.0,BMW
30010.0,2017,1.4,,7000.0,Vauxhall
33727.0,2016,1.0,,5400.0,Smart
9144.0,2019,1.2,,8195.0,Hyundai
99000.0,2006,1.4,4,990.0,Vauxhall
38901.0,2017,1.6,,10150.0,Vauxhall
111000.0,2005,1.6,,1495.0,MINI
45001.0,2016,1.4,,6700.0,Vauxhall
45001.0,2016,1.4,,6700.0,Vauxhall
62800.0,2008,3.0,4,3499.0,Subaru
28000.0,2014,1.2,,3999.0,Suzuki
119000.0,2010,2.0,4,2895.0,Peugeot
56672.0,2013,1.0,,3250.0,Vauxhall
14547.0,2018,1.5,,12895.0,SEAT
20623.0,2016,1.5,2,6995.0,Mazda
82986.0,2009,1.4,4,3195.0,Volkswagen
55137.0,2015,1.7,,7100.0,Hyundai
25388.0,2016,1.6,,7995.0,Vauxhall
35210.0,2015,1.2,,6700.0,Hyundai
62000.0,2002,1.0,,991.0,Nissan
23000.0,2015,1.2,1,5795.0,Renault
23000.0,2015,1.2,1,5795.0,Renault
65750.0,2013,1.0,2,4000.0,Ford
12024.0,2019,1.6,2,10495.0,Nissan
35163.0,2018,1.6,,9750.0,Vauxhall
42302.0,2014,1.8,,6000.0,Vauxhall
32101.0,2018,1.5,,13150.0,Mercedes-Benz
24000.0,2013,1.0,1,4495.0,Toyota
27410.0,2018,0.9,,8495.0,Nissan
17423.0,2017,1.4,,10100.0,Vauxhall
34385.0,2013,1.6,,6000.0,Kia
51579.0,2014,1.5,,7200.0,Renault
83000.0,2011,2.0,,3991.0,Citroen
40000.0,2013,2.2,,6495.0,Mazda
23000.0,2015,1.2,1,5795.0,Renault
11601.0,2018,1.0,,9495.0,Nissan
3580.0,2018,1.5,,13000.0,Ford
41100.0,2017,1.4,,5500.0,Vauxhall
28950.0,2015,1.0,,5500.0,Kia
87787.0,2006,2.5,1,3650.0,Lexus
30320.0,2015,1.25,,6700.0,Ford
85000.0,2004,3.2,5,3395.0,Mercedes-Benz
89600.0,2010,1.6,3,2995.0,Volkswagen
66823.0,2013,1.6,1,6495.0,Suzuki
53600.0,2014,1.6,2,7750.0,Volvo
90000.0,2008,1.6,,1271.0,Citroen
23000.0,2015,1.2,1,5795.0,Renault
51802.0,2015,1.4,1,5400.0,Vauxhall
7015.0,2019,1.0,,13000.0,Ford
55737.0,2015,1.4,,5250.0,SEAT
83000.0,2012,1.2,2,3999.0,Volkswagen
27575.0,2013,1.6,,8400.0,BMW
34072.0,2016,2.2,,11000.0,Mazda
57667.0,2014,1.4,,7650.0,Volkswagen
109000.0,2007,1.3,2,1595.0,Toyota
16042.0,2018,1.2,,9000.0,Hyundai
28912.0,2017,1.25,1,6999.0,Kia
80000.0,2007,1.4,,990.0,Vauxhall
51802.0,2015,1.4,1,5400.0,Vauxhall
39215.0,2015,1.2,,7700.0,SEAT
13932.0,2018,1.1,1,7995.0,Ford
50719.0,2013,1.0,1,5550.0,Ford
45001.0,2013,1.7,2,7200.0,Hyundai
24789.0,2018,1.5,1,10000.0,Mazda
31387.0,2017,1.7,,11700.0,Kia
66863.0,2014,1.7,,7500.0,Kia
48050.0,2014,3.0,3,16490.0,BMW
65439.0,2010,1.2,2,1995.0,Ford
35884.0,2017,1.6,1,7300.0,Fiat
149500.0,2015,1.6,2,3250.0,SEAT
111000.0,2005,1.6,,1495.0,MINI
39215.0,2015,1.2,,7700.0,SEAT
51802.0,2015,1.4,1,5400.0,Vauxhall
12474.0,2018,1.5,,10450.0,Vauxhall
54000.0,2015,1.4,1,7300.0,Vauxhall
46534.0,2014,1.4,2,5500.0,Ford
81285.0,2015,1.5,,5100.0,Ford
42302.0,2014,1.8,,6000.0,Vauxhall
81816.0,2014,1.6,3,5995.0,Citroen
59500.0,2014,1.4,1,5300.0,Ford
62184.0,2014,1.3,,5699.0,Fiat
38000.0,2013,1.6,,5490.0,Ford
38430.0,2014,1.4,,5400.0,Vauxhall
31418.0,2015,1.4,2,5900.0,Fiat
38085.0,2012,1.6,,5495.0,Ford
30000.0,2014,1.5,1,6050.0,Ford
46567.0,2013,1.8,1,5500.0,Toyota
63000.0,2009,1.8,4,2850.0,Ford
71126.0,2008,1.1,2,1295.0,Mitsubishi
67914.0,2013,1.2,,3450.0,Vauxhall
60000.0,2005,2.0,5,1500.0,Saab
52600.0,2004,1.8,3,1800.0,Toyota
90400.0,2014,1.6,2,3999.0,Honda
29405.0,2015,1.2,,6650.0,Hyundai
39000.0,2014,1.2,2,4950.0,Fiat
37902.0,2013,2.2,2,8495.0,Mazda
48443.0,2014,1.2,2,4995.0,Renault
80000.0,2007,1.4,,990.0,Vauxhall
67914.0,2013,1.2,,3450.0,Vauxhall
46567.0,2013,1.8,1,5500.0,Toyota
56077.0,2014,1.2,,3800.0,Vauxhall
73000.0,2005,1.3,3,1299.0,Smart
36022.0,2015,1.0,,7250.0,Ford
54574.0,2013,1.4,1,4995.0,Alfa Romeo
101805.0,2002,1.4,3,500.0,Honda
11629.0,2018,0.9,1,9495.0,Nissan
38012.0,2018,1.0,,6500.0,Hyundai
57000.0,2011,1.2,,2995.0,Renault
45359.0,2017,1.4,,7100.0,Vauxhall
90460.0,2011,0.9,3,2995.0,Fiat
83500.0,2010,1.2,,2250.0,Renault
69955.0,2016,1.6,,6100.0,Vauxhall
46567.0,2013,1.8,1,5500.0,Toyota
58130.0,2015,2.2,2,7795.0,Mazda
95506.0,2005,1.6,,795.0,Peugeot
33980.0,2018,1.0,,6650.0,Hyundai
87354.0,2010,1.6,4,2995.0,Citroen
38903.0,2016,1.2,3,6700.0,Peugeot
43250.0,2013,1.0,1,3695.0,Kia
63131.0,2008,1.4,2,2995.0,SKODA
46600.0,2011,1.25,4,3490.0,Ford
175000.0,2005,2.0,5,495.0,Hyundai
57225.0,2014,2.0,2,5495.0,Vauxhall
46567.0,2013,1.8,1,5500.0,Toyota
46567.0,2013,1.8,1,5500.0,Toyota
46567.0,2013,1.8,1,5500.0,Toyota
36671.0,2017,1.0,,10500.0,Hyundai
20002.0,2018,1.25,1,8250.0,Kia
99000.0,2012,1.0,1,2495.0,Vauxhall
42885.0,2015,1.6,2,6450.0,Vauxhall
108000.0,2008,1.2,6,2400.0,Fiat
64049.0,2013,1.4,5,4349.0,Vauxhall
25799.0,2015,1.2,2,5495.0,Peugeot
57196.0,2016,1.6,1,7400.0,Mitsubishi
63154.0,2012,2.0,,9200.0,Nissan
120000.0,2004,1.6,,1500.0,MINI
46567.0,2013,1.8,1,5500.0,Toyota
17689.0,2018,1.4,,8350.0,Vauxhall
115377.0,2009,1.4,4,575.0,Citroen
17689.0,2018,1.4,,8350.0,Vauxhall
69500.0,2011,1.6,3,3695.0,MINI
27029.0,2018,1.4,1,6300.0,Vauxhall
20000.0,2018,1.0,,8995.0,Hyundai
32300.0,2013,1.6,2,5495.0,Citroen
37082.0,2016,1.4,,6500.0,Vauxhall
34389.0,2017,1.0,2,10150.0,SEAT
17766.0,2017,1.2,,12300.0,Nissan
45270.0,2016,1.6,2,10495.0,Audi
120000.0,2004,1.6,,1500.0,MINI
46567.0,2013,1.8,1,5500.0,Toyota
38012.0,2018,1.0,,6500.0,Hyundai
116000.0,1998,2.0,4,4000.0,Toyota
42456.0,2016,1.7,,10495.0,Hyundai
1692.0,2019,1.5,,13500.0,Peugeot
6439.0,2019,1.4,1,10995.0,Abarth
45000.0,2010,1.0,2,2595.0,Peugeot
25045.0,2015,1.4,,6550.0,Vauxhall
30252.0,2017,1.2,,7200.0,Renault
80000.0,2013,1.25,,3550.0,Ford
46700.0,2014,1.0,,3650.0,Vauxhall
14902.0,2018,1.2,,8900.0,Renault
91226.0,2007,1.9,,1590.0,Vauxhall
64049.0,2013,1.4,5,4349.0,Vauxhall
63154.0,2012,2.0,,9200.0,Nissan
35035.0,2017,1.2,2,6495.0,Vauxhall
87287.0,2007,2.2,4,3050.0,Toyota
27575.0,2016,1.5,2,8995.0,Ford
23128.0,2014,1.2,1,9495.0,Nissan
64517.0,2013,2.0,3,6300.0,SEAT
101000.0,2010,2.0,3,3900.0,BMW
26000.0,2017,1.0,,5500.0,Dacia
32531.0,2018,1.2,,7800.0,Citroen
62000.0,2009,1.2,,995.0,Hyundai
49000.0,2007,1.6,,1395.0,Renault
63154.0,2012,2.0,,9200.0,Nissan
38012.0,2018,1.0,,6500.0,Hyundai
18579.0,2019,1.4,,10248.0,Vauxhall
18756.0,2017,1.4,,7600.0,Vauxhall
42000.0,2015,1.2,1,5000.0,Vauxhall
9889.0,2019,1.6,1,11995.0,Dacia
64950.0,2016,1.8,2,10495.0,Lexus
56250.0,2014,2.0,3,9495.0,BMW
69107.0,2016,2.0,2,14995.0,Audi
36502.0,2017,1.4,,6150.0,Vauxhall
18963.0,2018,1.2,,9200.0,Hyundai
27287.0,2009,2.0,4,3795.0,Ford
92000.0,2007,1.4,8,1491.0,Nissan
38012.0,2018,1.0,,6500.0,Hyundai
45359.0,2017,1.4,,7100.0,Vauxhall
60000.0,2012,1.2,,4000.0,Vauxhall
17213.0,2014,1.2,,5350.0,Vauxhall
33549.0,2015,2.0,2,8995.0,Mazda
16825.0,2017,1.4,,9000.0,Vauxhall
31036.0,2017,1.5,3,8995.0,Renault
20623.0,2016,1.5,2,6995.0,Mazda
68250.0,2013,0.9,3,4000.0,Fiat
27530.0,2018,1.0,,9500.0,Hyundai
67544.0,2007,2.2,4,3100.0,Lexus
106000.0,2011,1.2,2,1900.0,Suzuki
92000.0,2007,1.4,8,1491.0,Nissan
17689.0,2018,1.4,,8350.0,Vauxhall
496867.0,2005,1.3,5,700.0,Ford
28793.0,2017,0.9,3,8995.0,Renault
19274.0,2016,1.4,,7000.0,Hyundai
134000.0,2012,2.0,,4995.0,BMW
30201.0,2017,1.0,,5200.0,Toyota
23568.0,2017,1.4,,6450.0,Vauxhall
74000.0,2010,1.4,,1995.0,Vauxhall
32084.0,2017,1.0,,6150.0,Hyundai
51802.0,2015,1.4,1,5400.0,Vauxhall
76898.0,2012,1.2,,3500.0,SEAT
15770.0,2015,1.2,1,10450.0,MINI
18363.0,2017,1.2,,6900.0,Ford
10226.0,2017,1.5,1,9990.0,Toyota
11815.0,2018,1.2,,12032.0,Peugeot
15896.0,2015,1.6,,7700.0,Peugeot
46424.0,2015,1.6,1,6000.0,Vauxhall
13727.0,2018,1.5,1,10495.0,Nissan
70000.0,1998,1.6,,850.0,Toyota
63386.0,2014,1.3,2,3990.0,Fiat
31070.0,2017,1.5,,10450.0,Nissan
49919.0,2013,1.2,,5800.0,Volkswagen
71126.0,2008,1.1,2,1295.0,Mitsubishi
23360.0,2018,1.1,,7750.0,Ford
21558.0,2018,1.0,,6150.0,Dacia
5.0,2021,1.0,,8995.0,Citroen
90000.0,2008,1.4,,1695.0,Volkswagen
38764.0,2017,1.7,,10000.0,Hyundai
6024.0,2018,1.2,,10200.0,Peugeot
182200.0,2015,1.6,2,3995.0,Volkswagen
34729.0,2017,1.7,,10300.0,Kia
38078.0,2015,1.25,,5995.0,Ford
27600.0,2018,0.9,,8495.0,Nissan
70356.0,2011,2.0,2,7800.0,Audi
30500.0,2014,1.0,2,4000.0,Mitsubishi
44000.0,2016,2.0,2,7750.0,Mazda
21558.0,2018,1.0,,6150.0,Dacia
45001.0,2016,1.4,,6700.0,Vauxhall
27535.0,2017,1.0,,7490.0,SKODA
75000.0,2013,2.4,2,8900.0,Volvo
16586.0,2018,2.0,,19495.0,Mazda
30056.0,2017,2.0,,9900.0,Toyota
20199.0,2019,2.0,,13600.0,Mazda
18284.0,2016,1.5,,12050.0,Nissan
73000.0,2008,1.3,2,2499.0,Mazda
26400.0,2012,1.0,4,4995.0,Toyota
46246.0,2015,1.6,1,13995.0,Nissan
62000.0,2015,1.2,,5500.0,SEAT
39215.0,2015,1.2,,7700.0,SEAT
15770.0,2015,1.2,1,10450.0,MINI
40011.0,2016,2.0,2,12995.0,Audi
79981.0,2011,1.25,2,2995.0,Ford
13192.0,2017,1.4,,6750.0,Vauxhall
31125.0,2019,1.0,1,18000.0,Audi
17613.0,2017,1.5,,9350.0,Renault
108673.0,2005,2.5,6,1995.0,Kia
27647.0,2017,1.2,,9499.0,Vauxhall
26875.0,2017,1.2,,8450.0,Citroen
49675.0,2015,1.0,,6000.0,Ford
62000.0,2015,1.2,,5500.0,SEAT
35142.0,2017,1.2,,7190.0,Renault
51802.0,2015,1.4,1,5400.0,Vauxhall
20563.0,2016,1.0,3,6500.0,Smart
46300.0,2016,1.6,,6500.0,Peugeot
40905.0,2015,1.4,,6150.0,Vauxhall
32080.0,2017,1.0,,6150.0,Hyundai
31623.0,2013,1.0,,6950.0,Ford
41691.0,2016,1.6,3,6750.0,Hyundai
13953.0,2017,1.2,,10900.0,Peugeot
50711.0,2009,1.6,,4595.0,Volvo
41948.0,2015,1.5,1,10495.0,Mercedes-Benz
44161.0,2009,1.2,2,3495.0,Vauxhall
62000.0,2015,1.2,,5500.0,SEAT
39215.0,2015,1.2,,7700.0,SEAT
15925.0,2018,1.4,,8450.0,Vauxhall
74000.0,2011,2.0,2,6850.0,BMW
30396.0,2015,1.6,,6750.0,Peugeot
36502.0,2017,1.4,,6150.0,Vauxhall
77153.0,2011,1.4,5,5250.0,Abarth
43604.0,2016,1.4,1,5200.0,Vauxhall
30562.0,2017,1.4,,7800.0,Vauxhall
34684.0,2014,1.2,3,5995.0,Nissan
47000.0,2014,1.7,4,6500.0,Kia
25666.0,2016,1.6,2,13490.0,Honda
14673.0,2015,2.0,,18490.0,BMW
51514.0,2016,1.6,1,7500.0,SEAT
23360.0,2018,1.1,,7750.0,Ford
15770.0,2015,1.2,1,10450.0,MINI
93389.0,2009,2.0,3,4995.0,Volkswagen
28190.0,2017,1.6,,10995.0,Toyota
111280.0,2007,1.6,4,2195.0,MINI
87500.0,2013,2.2,2,4995.0,Chevrolet
51964.0,2016,1.6,,7400.0,Vauxhall
75000.0,2008,1.0,,1695.0,Vauxhall
25551.0,2017,1.4,,7300.0,Vauxhall
32680.0,2016,1.2,,5750.0,Nissan
18546.0,2016,1.2,,6950.0,Fiat
48000.0,2008,1.4,,2345.0,Vauxhall
15925.0,2018,1.4,,8450.0,Vauxhall
45001.0,2016,1.4,,6700.0,Vauxhall
52937.0,2017,1.6,,13050.0,Peugeot
44000.0,2008,1.6,,2280.0,Renault
45000.0,2017,1.5,,9599.0,Renault
80138.0,2012,1.6,,4395.0,Ford
29009.0,2017,1.8,1,14595.0,Toyota
32071.0,2017,2.0,1,15495.0,Mazda
33163.0,2019,1.5,,12000.0,Vauxhall
26692.0,2017,1.5,1,10900.0,MINI
19563.0,2017,1.0,,6000.0,Toyota
137098.0,2012,1.2,4,1500.0,Fiat
35142.0,2017,1.2,,7190.0,Renault
46567.0,2013,1.8,1,5500.0,Toyota
110156.0,2004,2.0,,1495.0,Ford
18325.0,2017,1.5,3,12490.0,MINI
47979.0,2016,1.4,,6100.0,Vauxhall
17422.0,2016,1.0,,6100.0,Hyundai
10163.0,2017,1.4,,8000.0,Hyundai
49000.0,2014,1.2,2,5000.0,Renault
42000.0,2016,2.0,1,8600.0,SKODA
39105.0,2019,1.0,,10400.0,Ford
24360.0,2019,1.5,1,17995.0,Nissan
23791.0,2015,2.0,3,8300.0,Vauxhall
7000.0,2018,1.0,,6800.0,Hyundai
51802.0,2015,1.4,1,5400.0,Vauxhall
35142.0,2017,1.2,,7190.0,Renault
9714.0,2018,1.2,2,12795.0,Nissan
33170.0,2016,1.6,,10750.0,Suzuki
10635.0,2018,1.0,,9100.0,Nissan
52427.0,2012,1.6,4,7995.0,Mercedes-Benz
13932.0,2018,1.1,1,7995.0,Ford
48323.0,2016,1.4,,7450.0,Vauxhall
27000.0,2017,1.5,,7700.0,Toyota
18873.0,2013,1.2,,3999.0,SEAT
47310.0,2011,1.7,,5999.0,Hyundai
27575.0,2013,1.6,,8400.0,BMW
18000.0,2018,2.0,1,15950.0,MINI
15925.0,2018,1.4,,8450.0,Vauxhall
89900.0,2010,1.8,7,1500.0,Ford
52111.0,2001,2.5,,1795.0,Rover
10635.0,2018,1.0,,9100.0,Nissan
10635.0,2018,1.0,,9100.0,Nissan
7998.0,2018,2.0,1,14395.0,Mazda
50825.0,2014,1.0,,5499.0,Ford
44161.0,2009,1.2,2,3495.0,Vauxhall
30474.0,2015,1.0,,5550.0,Peugeot
61000.0,2015,2.0,1,8390.0,SEAT
30396.0,2015,1.6,1,6750.0,Peugeot
12000.0,2019,1.4,,15000.0,Hyundai
10005.0,2019,1.2,,12000.0,Citroen
65000.0,2011,1.6,,3095.0,Kia
28090.0,2013,0.9,4,2995.0,Dacia
80000.0,2007,1.4,,990.0,Vauxhall
10635.0,2018,1.0,,9100.0,Nissan
62165.0,2011,1.2,,3150.0,Vauxhall
13605.0,2017,1.4,1,13195.0,Audi
21150.0,2012,1.2,,4600.0,Vauxhall
11220.0,2018,1.0,,6295.0,Peugeot
14951.0,2019,1.3,,8800.0,Honda
86635.0,2010,1.6,6,3995.0,Citroen
31533.0,2018,1.2,1,10495.0,Nissan
28000.0,2017,1.2,,6950.0,Nissan
95000.0,2013,1.4,,3495.0,Vauxhall
45885.0,2016,0.9,2,5995.0,Renault
92000.0,2007,1.4,8,1491.0,Nissan
42495.0,2018,1.7,,9698.0,Hyundai
62165.0,2011,1.2,,3150.0,Vauxhall
17696.0,2019,1.0,,14450.0,Hyundai
21421.0,2018,1.0,,8800.0,Ford
56000.0,2013,1.2,,3595.0,Fiat
125400.0,2011,1.9,3,2150.0,Saab
9262.0,2018,1.0,,7300.0,Citroen
16747.0,2018,1.2,,9550.0,Vauxhall
37000.0,2015,1.2,,5990.0,Vauxhall
25891.0,2019,1.2,,8000.0,Citroen
6940.0,2019,2.0,1,21990.0,BMW
15896.0,2015,1.6,,7700.0,Peugeot
137500.0,2007,1.4,3,995.0,Vauxhall
62165.0,2011,1.2,,3150.0,Vauxhall
62165.0,2011,1.2,,3150.0,Vauxhall
12996.0,2019,1.0,,13000.0,Hyundai
17410.0,2017,1.6,,8995.0,Suzuki
116755.0,2004,1.9,8,1449.0,Citroen
66703.0,2012,1.6,2,6000.0,MINI
44095.0,2008,1.4,2,2800.0,Volkswagen
30217.0,2018,1.0,,6750.0,Hyundai
28287.0,2017,1.4,,9150.0,Vauxhall
46897.0,2015,1.6,2,9800.0,BMW
75000.0,2008,1.8,3,3400.0,Honda
36000.0,2014,1.0,1,4500.0,Peugeot
137500.0,2007,1.4,3,995.0,Vauxhall
34797.0,2018,1.0,,6900.0,Hyundai
14644.0,2018,1.2,,7200.0,Ford
19738.0,2015,1.2,,5850.0,Renault
9978.0,2016,1.8,,14995.0,Lexus
57677.0,2017,1.6,,10650.0,Hyundai
36886.0,2017,1.8,1,11495.0,Volkswagen
53400.0,2013,1.4,,4500.0,Hyundai
25550.0,2018,1.5,,12750.0,MINI
53164.0,2014,1.2,,4490.0,Hyundai
87000.0,2010,1.2,2,1995.0,Hyundai
23786.0,2018,1.6,1,15995.0,Nissan
