mileage,manufactured-year,engine-size,owners,price,make,guid
83098.0,2009,1.3,,1290.0,Mazda,f7fbf285-a7d0-4ad8-8674-c6452b2a7663
23500.0,2017,1.4,,6350.0,Vauxhall,5caf210a-06c3-434c-a728-aac820d35cc9
23500.0,2017,1.4,,6350.0,Vauxhall,e3f1e060-0034-40b5-b6d1-243a379493f7
26326.0,2017,1.5,,8990.0,Toyota,7c25d248-e012-4d58-bff7-aa069473a9a6
14584.0,2019,1.6,,15000.0,Hyundai,f0686afd-1693-47d8-b0c5-6c66a8598414
25056.0,2017,1.5,,12490.0,MINI,54a04d37-5009-4dc0-9e90-cb7b44634c23
70000.0,2008,2.0,,5395.0,BMW,54c331d9-d4bf-48a4-aed6-b09043278ef2
54414.0,2016,1.6,,6800.0,DS AUTOMOBILES,adb5af34-ab13-438b-ba9b-e8df8508b453
54947.0,2011,1.4,,5170.0,Volkswagen,defd3d9a-26a1-4fbe-a3af-e49c40f5e8e6
28000.0,2017,1.2,,11650.0,Nissan,946da93e-a51c-4f05-9c81-9c9217ed6d7c
65000.0,2010,1.6,3,3295.0,Peugeot,423e4837-e4e9-4ab1-a7fb-dd8425e13474
30000.0,2016,2.0,2,19499.0,Mercedes-Benz,0f01c24d-cbed-4f39-bb03-162886b3c1eb
41162.0,2017,1.5,,9000.0,Renault,d7a201bc-fd2c-4dc6-9bda-8dc5a1f10c7d
44000.0,2016,2.0,2,7750.0,Mazda,9aea4d57-cd4a-401f-8132-f092e25c9b73
23068.0,2018,1.0,,5950.0,Vauxhall,0af2ba1b-0ab9-4dc3-ad0f-4bfae104e065
59046.0,2016,1.6,,10750.0,Nissan,7c458647-a7f4-44a6-b700-1c3b339343dd
11162.0,2018,1.0,,6495.0,Toyota,9a1bfd3c-fa30-4f9d-a685-9cd490068d71
25726.0,2017,1.2,1,10495.0,Nissan,9d2d6e6e-0707-498e-aac9-7616c550b3e9
15819.0,2019,1.5,1,11995.0,Mazda,43f13b90-6899-46e4-b45d-16d1666b0684
53800.0,2008,1.8,,5950.0,Audi,8a643c32-4cb0-4919-8c8b-6d8091157103
94000.0,2015,1.6,2,4950.0,Vauxhall,03cdf739-54a8-4c75-a7c6-133ca357e3d0
70000.0,2014,1.4,,4650.0,Vauxhall,e0c8e012-4413-41ad-aa59-00f2ddc9298f
108000.0,2006,1.8,7,948.0,Dodge,8fd32ec8-a0dc-4055-bd2a-f32e25067b1d
53791.0,2014,2.0,1,12000.0,BMW,1a7875d6-db4b-46ea-b74e-88a50ab0bd86
150000.0,2006,2.5,3,1515.0,BMW,e8ba6caf-f180-4380-b524-47f046c2641e
24442.0,2012,2.0,1,8871.0,Kia,04d2830b-3fa8-4e89-89ec-b3b4bcb5090d
137098.0,2012,1.2,4,1500.0,Fiat,2a28b3ce-1f37-4554-8388-aa54f6980587
17798.0,2018,1.0,,9850.0,Volkswagen,020cef16-a78b-435a-8705-656ab769ef28
46567.0,2013,1.8,1,5500.0,Toyota,acec5fb3-7faf-41a4-b1de-4cf74aa6b9c4
48773.0,2017,1.6,,7400.0,Peugeot,0bc94e40-49ed-4b5b-b525-f52699893dcc
32007.0,2017,1.4,,7600.0,Vauxhall,a765299e-e376-4fa0-b313-5e56e0380066
23102.0,2018,1.2,,9900.0,Peugeot,4a9d8b8f-3a8b-44cd-83e9-d1dfc4771cac
58181.0,2015,1.0,3,7495.0,Ford,ea5464ce-9243-4f3b-b05d-e3a992564eac
45258.0,2010,1.4,4,2800.0,Kia,cc54ffea-2324-4d73-8305-99960507e0dd
46000.0,2002,1.4,5,1495.0,Peugeot,1f82f4f9-9151-45f5-b3dd-2ea147b82293
28588.0,2015,1.2,,5795.0,Suzuki,7305b35f-d9e7-4639-bdb7-39abd24ffc4b
65000.0,2007,1.3,4,3280.0,Mazda,f8657c48-8104-45db-85c3-098d5df56cda
31110.0,2016,1.6,2,11995.0,Nissan,551e5e8e-a554-482a-81ea-abe755670302
40267.0,2012,1.4,,6500.0,Honda,ca998140-1f4f-40b2-b819-b295062337f3
120000.0,2009,1.9,,1690.0,Saab,658ff77d-d111-4ec8-96fd-87844cf7d4f7
62165.0,2011,1.2,,3150.0,Vauxhall,0d2b187f-4e03-414f-a576-8a85a6580f44
23500.0,2017,1.4,,6350.0,Vauxhall,1c14a14b-5d13-4579-8c68-68e689878d52
36812.0,2016,1.6,,10300.0,Volkswagen,6c9609a3-f667-4da2-af3b-e8f7d7187283
59919.0,2015,1.5,,6475.0,Mazda,6f7e17ef-29b6-4605-8626-a87567508894
26908.0,2017,1.5,,11900.0,Honda,5607e3f9-812d-4966-bdbd-7fa4a5c50f83
7453.0,2018,1.2,,8255.0,Ford,0cb1ba75-6a4b-4898-9345-343ead225588
143250.0,2011,2.0,3,2690.0,SKODA,a70b57b0-05c5-4f4a-827f-fc0f119ed6b5
38036.0,2015,1.0,,6300.0,Volkswagen,7e7c3394-1e0b-4222-b2b9-ca8008b144f9
140710.0,2010,3.0,3,4990.0,Jeep,b1b0393b-deb4-4728-ae71-03cefa1f0502
45573.0,2012,2.2,,6200.0,Vauxhall,05196a6d-b7d2-4727-b217-a467dd67a761
38124.0,2015,2.0,,7400.0,Peugeot,d594f17b-398c-45b9-aee9-c2bc3c716004
34739.0,2017,1.7,,10250.0,Hyundai,09357c14-63c1-466a-b5bb-55bc037dca98
111000.0,2005,1.6,,1495.0,MINI,4514ed7c-6ff7-4725-8c3c-558838220bd1
37500.0,2013,1.2,,4300.0,Citroen,0db33321-261c-4757-9914-cfc33a6ea618
62165.0,2011,1.2,,3150.0,Vauxhall,f3d39bb6-7b57-4cf8-aa8c-e9e0a33b612f
59084.0,2007,3.2,6,7499.0,Alfa Romeo,887cd076-21ea-4797-a210-67f1335438fb
22721.0,2015,1.2,,5900.0,Fiat,99ecc83a-1143-470d-8344-67335a836a11
26859.0,2014,1.2,,5950.0,Nissan,e837fed2-5abf-4676-8cf4-c5d78c7a9d83
7744.0,2018,1.2,,15150.0,Nissan,9ba55482-c89a-49ee-811c-6048e1f86278
69000.0,2015,2.0,3,12000.0,BMW,2c6b6b05-0c51-4dbd-96aa-5fedef485987
11300.0,2017,1.5,,12200.0,MINI,2157e2ed-6311-4982-a22b-06dc9c754ad9
70000.0,2010,1.3,,1795.0,Suzuki,d7e734e1-c7a9-4b06-a2c5-5f708beb6183
14184.0,2016,1.2,,8200.0,Citroen,31d77097-adaf-4f89-9edf-77a31f80fdc5
111000.0,2008,2.0,6,2900.0,BMW,260aaca9-053a-43b6-a285-fb3768d0a5cb
51002.0,2016,1.4,,5350.0,Vauxhall,31f52e59-d9eb-474c-928b-2c1ab5d3a4f8
59046.0,2016,1.6,,10750.0,Nissan,8d78a58c-6cc7-45e3-8c3b-97003abd2e83
78000.0,2004,1.1,,990.0,Hyundai,92cbecd2-fa42-4d97-8b3c-5c6e5a741345
43274.0,2015,1.5,1,9990.0,MINI,bbab6f0b-7c17-4943-9510-175af9876b7a
42000.0,2009,1.4,,2999.0,Fiat,84e57f4b-39f5-422d-8ffc-216c16839a8a
23191.0,2015,1.2,,4999.0,Fiat,df3077fe-5953-4402-b12c-0cc243cf06e2
14625.0,2019,1.4,,9149.0,Vauxhall,e4ae862c-6648-4dbf-bcde-d442bccd1a21
37327.0,2017,1.4,,7600.0,Vauxhall,5a58cd24-ae3a-4a25-8232-6660b8ba8493
57000.0,2008,1.0,,1995.0,Citroen,011c016b-0b0b-46c7-ac97-a9f754c6ec2f
120000.0,2001,1.6,5,250.0,Renault,59451ae3-0ce6-45a1-af63-3219d0ed73b9
41948.0,2015,1.5,1,10495.0,Mercedes-Benz,a766a1fd-63c7-4bd5-9438-630003306cab
34500.0,2015,1.0,,5050.0,Citroen,4fdbaff2-a253-47ae-a05e-184a2320dce1
111000.0,2005,1.6,,1495.0,MINI,e28bcada-5f5c-46a2-88f6-4e5b87f87f94
64654.0,2012,1.5,,7000.0,Nissan,525ec1d4-f28b-4959-94ae-593236d42a29
59046.0,2016,1.6,,10750.0,Nissan,22d6dda2-a5be-401e-b866-686dcff24b32
59316.0,2016,1.6,2,6800.0,Vauxhall,ce4dbf18-9e4a-4450-9487-6e59b7484dbb
5.0,2020,1.0,,10999.0,Hyundai,8b060eb6-cede-41ac-9483-982cc4e4e2ce
78000.0,2006,1.6,,2200.0,BMW,7745329d-82d8-4720-8b1b-1ebdf5b50565
69000.0,2014,2.1,,15995.0,Mercedes-Benz,4156cec4-e576-4d74-9768-16415ef4af30
81816.0,2014,1.6,3,5995.0,Citroen,fa815e9f-2bf9-489d-9d46-ed4f9d9a2224
227040.0,2012,2.0,3,6000.0,BMW,4e552b3f-23c0-4d0f-86e4-c259b381f0ea
13535.0,2017,2.0,1,14750.0,BMW,27942af1-9ffd-4bc2-a742-09ab0aa7e441
24506.0,2014,1.2,2,8995.0,MINI,0408bc24-e5c4-4931-902f-984b3c3c99c9
60418.0,2015,1.5,,7000.0,Renault,0d3ab450-dbb8-4ddf-9a3d-ad584d1cb579
54974.0,2018,1.4,,6400.0,Vauxhall,94f039e6-25cb-479d-b8cd-f4c79802867b
19487.0,2018,1.4,,7050.0,Vauxhall,ff003b12-4b5c-4632-89f6-e5f865d74c1b
50163.0,2018,0.9,,7100.0,Renault,46aae501-d2ad-401c-9403-4c38c7e00b45
15519.0,2018,1.4,,7850.0,Vauxhall,3e26336c-a863-46b8-aaf4-d465f985dd94
80000.0,2007,1.4,,990.0,Vauxhall,c6e0d436-f35a-4066-baae-6765cb59347d
45411.0,2014,1.4,,5150.0,SEAT,b0dcd04f-e069-4c01-bbbb-0bc5ec928ad5
57971.0,2015,1.4,,5450.0,Vauxhall,9219dc4a-866b-4618-9ccd-812a6626b953
53883.0,2010,1.4,4,3800.0,SEAT,40504f90-ed3b-493c-8408-64513e0fc0cb
25726.0,2017,1.2,1,10495.0,Nissan,5ab52a91-5d92-4b31-ac61-104b57a00e3c
12474.0,2018,1.5,,10450.0,Vauxhall,71a2d743-55f5-43a9-a1d9-d1f271818d0f
35843.0,2018,1.2,,7000.0,Hyundai,0c253f8c-afd4-42bb-96b5-e29d072182f8
11305.0,2017,1.0,1,6990.0,Toyota,f807267b-3526-4516-969d-fcad146303f7
69500.0,2012,1.2,,2450.0,Nissan,9fd81dcc-55d7-4047-bbf8-90b5b954d263
86000.0,2009,1.6,2,1690.0,Kia,f0f9f2ec-1909-474a-a7f7-e0ccd3ea56c3
20265.0,2017,1.5,1,11750.0,MINI,709ca065-e100-4f22-9896-a0a827a2715b
43232.0,2018,1.2,2,9995.0,Renault,8335b7c3-b03d-42da-adfa-c68ee46dead9
69000.0,2013,1.3,,2490.0,Vauxhall,ff863062-500f-4a91-9e76-93b0424f2383
36986.0,2016,1.5,,9850.0,Renault,87003c9b-6fa1-45d3-ba78-356b314070ce
57971.0,2015,1.4,,5450.0,Vauxhall,93f81c87-66fc-41fb-9a98-19a3591f9dc5
32000.0,2008,1.4,1,6509.0,Fiat,66e86788-c187-45ba-8995-53a8fa6e3a8e
11505.0,2018,1.0,,9300.0,Vauxhall,683939cf-158a-45d1-9f63-e1cfa2afc4b0
18652.0,2017,1.25,,7600.0,Ford,154b93a4-53f2-48ff-ac50-205eb3ca176c
55030.0,2017,1.2,,7650.0,DS AUTOMOBILES,4d9ba27a-24a2-4d81-a309-16ab8c01aafd
59120.0,2015,1.6,,6900.0,Ford,6fd1396a-3e63-416c-acc1-a8d04d39f028
7804.0,2017,1.0,,9350.0,SKODA,6353653e-315b-4bc0-9593-d074b37d7239
27985.0,2016,1.0,,9550.0,Ford,ced71d70-b4cd-4d47-a0f3-bfd83809af4b
32690.0,2017,1.0,,9200.0,Ford,7cc9e471-1287-4314-bb1a-bb872293ad13
10500.0,2016,1.5,,8400.0,Renault,77959929-f5c1-41c8-86ed-1da01fbffef0
46000.0,2017,2.1,2,15250.0,Mercedes-Benz,672ec9f0-2082-4f0d-ae7c-bda807a77a93
64000.0,2005,1.2,,1790.0,Volkswagen,c18b672a-71b5-4dfd-b704-67855b51985f
57971.0,2015,1.4,,5450.0,Vauxhall,ad9bc919-320d-4a05-a698-b0bfcec3a54a
46567.0,2013,1.8,1,5500.0,Toyota,61b209a9-4b43-4526-b8a4-de6d78fd4a32
36432.0,2016,1.4,,7650.0,Hyundai,cbcb6629-490b-4a23-9253-ae344f19cd48
78852.0,2009,1.2,4,3795.0,Volkswagen,0e7bf53c-9bef-4028-bac3-40be3d29611d
23109.0,2018,1.0,,9250.0,Kia,cf978a62-9706-4de9-aa43-7ac4656669e4
49091.0,2015,1.0,1,8950.0,Audi,e542134c-f783-4951-a2d4-7274fdda6ad8
65000.0,2006,1.0,4,1295.0,Daihatsu,ade3b746-2f64-4f19-b703-64e1f9f7eb5a
41192.0,2018,1.2,,11000.0,Nissan,4e1b95b9-ce15-443c-b047-fa2724545170
46889.0,2014,2.0,2,11495.0,Audi,f6a75bfb-aa59-4387-ad7d-407c8fec7685
78000.0,2011,1.3,,2495.0,Vauxhall,98acc94f-14c2-4d77-9fcb-4af5594ed42c
53416.0,2015,1.6,,9650.0,Honda,0e7d0d81-dc67-48cd-8096-310b87234acc
28000.0,2013,1.6,,6995.0,MINI,b36af16d-8892-4e33-8c0d-e528ba7592e2
69000.0,2013,1.3,,2490.0,Vauxhall,327a6526-b815-4583-a60a-9c1eca41dd13
46567.0,2013,1.8,1,5500.0,Toyota,e8a659a3-2b7e-48bc-8b04-cc21b5220a1c
31246.0,2018,1.1,,7600.0,Ford,bb161131-21c7-41ea-a776-d41dd7ca9f7f
36502.0,2017,1.4,,6150.0,Vauxhall,1520e91f-cd90-4179-bb02-54baa22767f7
29000.0,2004,1.2,,1795.0,Fiat,d90af8ee-dc69-418c-a961-e773c89c630c
37891.0,2018,1.2,,8650.0,Nissan,375b1e2e-d485-4595-b30d-ab5fcbc2f1e5
65750.0,2013,1.0,2,4000.0,Ford,f09dacd0-6a14-4dd5-af4a-3b19c7996542
17140.0,2017,2.0,,13990.0,MINI,730280db-975f-4ec6-a4b4-5ae2daf3d96c
28424.0,2018,1.5,,8490.0,Toyota,bbfad3e8-c264-485b-b5d1-9915e7ac6313
6540.0,2018,1.5,,11995.0,Toyota,e5784073-2bc7-4db5-ab7d-bfeec7b3e15b
50000.0,2016,1.4,2,5350.0,Vauxhall,5ee8c9bd-3b32-4b9b-bc13-2be151fca2bb
66823.0,2013,1.6,1,6495.0,Suzuki,073fc023-8cef-401a-b432-849e2075e69d
38051.0,2015,2.0,3,15895.0,Audi,ceb19d5c-1550-460b-8151-e5202c6f2b3b
76000.0,2005,1.6,,1990.0,Renault,1d1b4c8d-baff-43f5-9b21-501d65e5bd7e
22902.0,2017,1.4,,6300.0,Vauxhall,380930f6-71e1-426f-b5dc-d7074db04a2f
35600.0,2014,1.6,2,5700.0,SEAT,babba744-af95-48c8-b76b-11b2b37bf1be
32084.0,2017,1.0,,6150.0,Hyundai,6c7bafbe-80c9-4473-8b79-a47d061091ea
83900.0,2012,1.6,4,4495.0,Ford,00edeaf3-e10b-47c8-bbf0-76e6e7677ff6
34818.0,2018,1.6,,9248.0,Vauxhall,a609f785-6d3b-4f26-ae5f-a066dc7f27b7
13192.0,2017,1.4,,6550.0,Vauxhall,865f2073-8226-4a4f-897f-f032df834e6d
21558.0,2018,1.0,,6150.0,Dacia,57505804-435e-4410-afbb-d50bd30ff7cf
30943.0,2014,1.2,,5000.0,Peugeot,d45026ef-32dd-4b38-a587-ca5d3aec9419
12915.0,2017,2.0,,9400.0,DS AUTOMOBILES,5f66e501-b597-411c-afd1-f12945c08624
12352.0,2017,0.9,,8995.0,Nissan,6c673487-c0a8-47a4-b592-9d0215fdc485
74000.0,2006,1.8,,1790.0,Vauxhall,67e2ef04-82e8-4a7b-b89d-a5a770ab49c3
80000.0,2007,1.4,,990.0,Vauxhall,938047c8-248b-4b95-ba75-937f38382fbf
31790.0,2018,1.6,,8373.0,Vauxhall,a2c883a3-f6c4-4b60-ad3d-a126c184f68a
57971.0,2015,1.4,,5450.0,Vauxhall,89055eca-f82c-47a6-983e-5d9eb454d149
75000.0,2008,1.8,3,3400.0,Honda,30902899-2548-4573-8b25-d4440e3694ca
35268.0,2017,1.6,,8050.0,Vauxhall,0755a9ec-7004-451d-a610-60e3db9a29bd
24216.0,2015,1.6,2,6900.0,Vauxhall,98b89ab5-db95-4c5e-b2a1-2a15174ce94b
74000.0,2011,2.0,2,6850.0,BMW,9262c34b-3246-470f-8264-5677e29abd4c
17833.0,2018,1.0,1,16250.0,Audi,8083d424-dafa-4d53-a8b0-e3d6098ccf5c
59681.0,2013,1.6,1,5495.0,Ford,2234a0f2-b51a-498a-9ec2-e397916ed870
56940.0,2017,2.0,,13050.0,BMW,3be781ab-a74f-4cf9-8607-3b7ec3516b8e
44385.0,2017,1.0,,6100.0,Hyundai,3d9931d9-55de-4d82-8934-8f5623210cf6
15479.0,2018,1.4,,6800.0,Vauxhall,ccbada97-8b31-466c-b321-267f28604730
24558.0,2017,1.6,,15850.0,Peugeot,91648ebf-288f-42cd-8dd8-19c30a6b234a
80000.0,2007,1.4,,990.0,Vauxhall,edf191d5-4a5f-422e-b230-a3a0e3f4e679
22902.0,2017,1.4,,6300.0,Vauxhall,be2f9bcf-ca9e-4606-9449-acbd0c79a10c
22902.0,2017,1.4,,6300.0,Vauxhall,a568e4b3-3d95-4556-8019-9de93ea8a9d7
30201.0,2017,1.0,,5200.0,Toyota,181012bd-9082-4bed-b535-600470a595ba
17938.0,2017,2.0,,11000.0,Mazda,6855c606-1b3b-49dc-b2ef-bb1a1d78843b
47306.0,2017,1.2,1,6650.0,Peugeot,831cd6ba-b2ff-4639-bffb-13e5a218b8fe
36535.0,2013,1.2,,6350.0,Volkswagen,39cd9bab-a194-42ad-94e7-a9f4cfa23032
66000.0,2011,1.4,2,3799.0,Hyundai,a4662fc9-49b2-49e5-b781-da0c3aa1b746
53442.0,2013,2.1,,11450.0,Mercedes-Benz,75fa68f9-9d71-447e-afb3-70acfff2be1d
17482.0,2017,1.8,,17990.0,Toyota,7c1e98e5-b5cb-4059-a160-065a5993c24f
82986.0,2009,1.4,4,3195.0,Volkswagen,a3afdfd2-2c2e-48a5-a099-ecfc53ca06f1
31110.0,2016,1.6,2,11995.0,Nissan,7e8d77e0-dde9-4586-bb1d-8e0979fa7fab
25178.0,2018,1.5,,12200.0,Nissan,2a2028ec-1384-4b47-8f20-4a0660f9ef96
62000.0,2002,1.0,,991.0,Nissan,50df03ea-62a4-4e08-9fc3-f4cd1131470d
22902.0,2017,1.4,,6300.0,Vauxhall,eb81ac59-cb25-4b50-ac63-1d6c969aabe4
31246.0,2018,1.1,,7600.0,Ford,e85427e1-443a-4a64-a8f3-f166be0edade
66863.0,2014,1.7,,7500.0,Kia,8f5f925f-8f94-47e0-8373-d4004b003c0e
10886.0,2019,1.0,,13000.0,Hyundai,44abc651-309e-4e44-aa17-e26eef2092df
40905.0,2015,1.4,,6150.0,Vauxhall,3eb64408-ee18-4f7a-b043-a707a5ae1e92
34511.0,2015,1.6,2,9650.0,MINI,1a2ace75-7ca3-4525-8a97-d7666214d8f1
45479.0,2017,1.2,,8000.0,Citroen,a3497127-3e2d-479a-8612-bd26390e87c4
22680.0,2018,1.0,,12000.0,Ford,7749ccd4-2384-423e-8e12-686856b730d1
40795.0,2017,2.0,,16990.0,BMW,2fe8520d-4fc1-4c3b-a94b-8b7f613f3a34
106000.0,2011,1.2,2,1900.0,Suzuki,02a48514-675a-4aa1-a10b-ceaabeaa8c35
32505.0,2017,1.2,,6250.0,Citroen,c8a768dc-f76c-4c16-9cf0-9ba1f41720f7
16042.0,2018,1.2,,9000.0,Hyundai,ec91482a-f32d-45b7-be29-12f98274cda2
83000.0,2011,2.0,,3991.0,Citroen,79161616-d6df-423b-aa08-4ccf01e1638e
25821.0,2016,,,6000.0,Renault,0d9eaa4d-2799-4597-b24f-f7f611d9c8b8
22902.0,2017,1.4,,6300.0,Vauxhall,8d32ea60-c7b5-4131-8d8b-ffc7723d97f6
66100.0,2014,1.5,,4800.0,Ford,28bb75f6-daa7-446f-84c3-063012134f6e
33781.0,2015,1.2,1,5550.0,Citroen,6fc13d94-58b4-4201-8438-7c860dfc1d50
24797.0,2015,1.2,2,5950.0,Fiat,d0a43c1a-7629-4fde-a02d-c35838cdbed9
17663.0,2017,0.9,2,8995.0,Renault,523ce915-6fcc-4069-b765-a4e46250a917
22412.0,2019,1.4,,10250.0,Vauxhall,86b6b61e-5665-4a71-9049-e7be77efbf6d
24500.0,2018,1.2,,8150.0,Citroen,f55fa1ec-4e35-4dd3-8f1d-3201ed4e2bbf
49919.0,2013,1.2,,5800.0,Volkswagen,d62b360e-9b4a-48a4-88b2-d6751eaf0289
29114.0,2018,2.0,1,18500.0,Mitsubishi,edf5e9c1-9acc-42a6-8cdb-05ec3823e4bb
23737.0,2019,2.2,1,17495.0,Mazda,b07d4c0c-616b-4c77-b3b4-9222f17da635
27575.0,2013,1.6,,8400.0,BMW,f126b610-3af4-4c2d-bf89-65b371a3a252
69000.0,2013,1.3,,2490.0,Vauxhall,f83b8c87-0b21-4a26-90b0-02af060a9bc3
22902.0,2017,1.4,,6300.0,Vauxhall,c2431531-44f5-4e05-912e-e2ee74f7b9f8
63000.0,2015,1.4,3,7995.0,Abarth,b9afc53c-a293-4a61-a93e-357a376bd094
21000.0,2019,1.4,,8499.0,Vauxhall,4f9eaf56-cb39-484b-b489-400651fee009
17938.0,2017,2.0,,11000.0,Mazda,da62e45b-2751-4770-85ba-08a6b5ab3cda
17591.0,2018,2.2,2,13695.0,Mazda,80d127f4-12cf-4223-861e-3d8087205c40
33823.0,2015,1.2,,6800.0,Citroen,184f5dec-9224-451c-a5dc-71d98811f4d8
40452.0,2017,1.2,1,5499.0,Fiat,2a95bf99-9d99-45ae-93c4-a7b7414b0d84
32101.0,2018,1.5,,13150.0,Mercedes-Benz,3f3afa43-7b90-4eb2-be7d-9d0cf8228e9f
22600.0,2018,1.0,,11000.0,Hyundai,8cce4bf9-3eb5-43b0-8b4c-cb04eb55e4bd
66300.0,2009,1.4,,1999.0,Citroen,7b7e656e-4a98-4cf3-8272-528aba9d0013
57076.0,2009,1.4,,1995.0,Peugeot,55caedbe-5e17-4715-929f-1bf7dfdf8e7d
17218.0,2018,1.5,,11350.0,Nissan,c383effa-b5f3-444a-a50b-953dd3618135
73000.0,2005,1.3,3,1299.0,Smart,aa5f9b13-b34b-4a77-b33f-c3e25e09c0ac
14320.0,2019,1.4,,8999.0,Vauxhall,628f258c-a692-458e-b56a-6bd13c6d653b
64049.0,2013,1.4,5,4349.0,Vauxhall,cba43cef-6b53-407e-8d07-ea430a1759a3
28644.0,2015,1.2,3,7795.0,Nissan,5465c099-d782-48eb-923e-17fbcf89a9c0
44717.0,2014,1.6,,6775.0,Vauxhall,717ca4ba-10d9-44ab-9a88-0508fc9f7197
37571.0,2015,1.5,1,11495.0,BMW,e5dad85e-3276-4f23-b8ed-9da4d3150f72
60250.0,2016,2.0,2,8990.0,Volkswagen,3fc908f1-fbbf-4edd-a36d-f636dcaa7a31
95000.0,2011,1.4,2,2790.0,SEAT,b23e85f6-6c0a-43ac-a6ac-9f4e38cd7e04
15769.0,2018,1.6,1,14995.0,Nissan,3c0ce766-5d39-483e-bcfe-bf5a14ef0401
17420.0,2016,1.0,,8300.0,Ford,cf07e540-d33c-4835-bc24-bd783f48447a
34000.0,2016,1.7,1,10100.0,Kia,c01a1ea7-6f5a-413c-b81d-3937b73261b7
31824.0,2016,1.2,,6550.0,Peugeot,8e9ee962-3fdd-466c-82f8-6f7adc35e977
90000.0,2004,1.7,,695.0,Vauxhall,66502f96-921c-43cc-ad0c-fd4e0e2a14fc
64049.0,2013,1.4,5,4349.0,Vauxhall,f8302b71-6c1c-4355-9544-0136b19e259f
14320.0,2019,1.4,,8999.0,Vauxhall,0ed156db-9fb2-410b-98ed-dc3381e807db
9223.0,2017,2.0,1,16000.0,MINI,890d67bb-fdb6-4bf2-b7b5-3ca87b8bb8cd
28800.0,2018,1.0,,6800.0,Hyundai,7606d750-330b-4ca6-9bc0-d93caefe9eb4
89900.0,2010,1.8,7,1500.0,Ford,6c26532d-cc1f-4e11-a613-9bfdec57e40a
54690.0,2016,1.0,,6150.0,Ford,a0df9c14-47e7-4fa6-bec8-504c5b68dfed
15595.0,2018,1.0,,13300.0,Ford,a6a3ff6f-b421-4e02-95c0-affa33e23361
44377.0,2016,2.0,,10000.0,Ford,c1e47660-008a-4f54-9753-bc3ed980e2e9
16053.0,2019,2.0,1,20699.0,Mercedes-Benz,b3b58f3e-8186-4cee-9f89-087bb291ba5a
72620.0,2011,1.7,4,3150.0,Vauxhall,d1314c07-4529-4e07-acd9-b19565061bde
30300.0,2015,2.0,2,7995.0,BMW,38c096ea-f32e-4366-8c46-cf9b13dfdcee
37000.0,2015,1.6,1,7990.0,Suzuki,8a1aaf5e-2f91-424b-a1e0-de44620b103a
138000.0,2007,2.0,,1150.0,Audi,23c3e37f-9b8d-4e9b-ade0-cc04c3ea5602
14320.0,2019,1.4,,8999.0,Vauxhall,5de29870-8444-4d7b-a35d-be4ebff00d72
36139.0,2017,1.2,,12600.0,Nissan,a635d979-ed72-4574-ad3f-9bac9a452906
21869.0,2017,1.5,,11490.0,MINI,e4f17add-9801-43e5-bb70-dbf524ead336
10408.0,2017,1.4,,7400.0,Vauxhall,acc30974-a99a-4af4-95df-92a61e9e0fb8
141000.0,2003,1.8,4,995.0,Ford,a5d9c925-3e77-4924-b2b3-906f88032104
66863.0,2014,1.7,2,7500.0,Kia,678aa098-4502-4925-91e3-f6ad77b04a7e
22301.0,2017,1.5,1,8200.0,Renault,a78fe236-9ebf-4367-aabc-d19e900a4e9b
32959.0,2017,1.5,2,12995.0,Nissan,8da14e3b-e964-45e0-9c2f-ee85958327d4
21421.0,2018,1.0,,8800.0,Ford,6c5b4a35-aa68-4150-9e46-5d501f2b36f3
24933.0,2016,1.0,,8400.0,Ford,e037eb09-6e15-4a16-9316-9602ebae1f9e
20173.0,2018,1.0,,12995.0,SEAT,cea52b38-f76b-4e61-8211-23fe4355ec1d
49000.0,2007,1.6,,1395.0,Renault,3736a6eb-0bc3-48b1-b216-92d2b3416811
56077.0,2014,1.2,,3800.0,Vauxhall,41d3e012-81f6-4b82-bf9a-6cdf8f601e91
60000.0,2014,1.6,4,8000.0,Volvo,3a60f162-7f26-4855-9690-99e1c72cf9bb
20814.0,2018,1.6,1,16495.0,Nissan,a998d92d-1df3-451d-af8b-cfa9e7eaea44
82986.0,2009,1.4,4,3195.0,Volkswagen,6bb9313f-f63c-4ac6-a565-5e9353217895
53100.0,2016,3.0,2,23489.0,BMW,2a31c6f5-5c24-4ab2-b62e-3971ad992f10
47606.0,2013,1.6,,6850.0,MINI,ec101516-921a-46a8-80bb-ff3d3f54fd72
43277.0,2016,1.6,,7300.0,Citroen,acfe67da-062c-4e41-b1ed-bd52bc689be7
89421.0,2009,1.3,,1895.0,Vauxhall,a0e3767f-ad79-43e6-8b5f-ea65eb780c0b
97613.0,2006,1.6,6,695.0,Vauxhall,e26c8edf-0045-499b-afe0-59627aa8bd03
43443.0,2017,1.6,,7650.0,DS AUTOMOBILES,21796a02-3739-479f-8301-368ede442293
93000.0,2010,1.5,3,1790.0,Renault,0d34a172-b799-4021-9cf7-02cd7a5c365a
80000.0,2007,1.4,,990.0,Vauxhall,eac0da28-a6ec-4e9f-b67a-3548f5ab8bf1
60346.0,2010,1.4,1,3000.0,Citroen,f6f96649-35af-41b6-85c6-64e161f2e76c
38012.0,2018,1.0,,6500.0,Hyundai,a9f78145-38d1-445f-8c24-d1b49a8d0bab
34094.0,2017,1.6,,8829.0,Peugeot,7234e381-3c52-4395-9afd-4c86592ee91b
